uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
33,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4205834340288267, 0.6605116474614584, 0.35629241445527154], [-0.4173239179920458, 0.6845271818571136, 0.3534688884988892]]"
34,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.4128134089957933, 0.6411726560896269, 0.3765704645056516], [-0.42058343402882664, 0.6605116474614584, 0.3562924144552715]]"
35,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.40798986212577765, 0.6735977516134306, 0.37349025437141675], [-0.4128134089957933, 0.6411726560896269, 0.3765704645056517]]"
36,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.4056400382437167, 0.7113419604174169, 0.3642496239687115], [-0.40798986212577765, 0.6735977516134305, 0.3734902543714167]]"
37,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.39497855146355193, 0.7163944067868586, 0.3809340955291507], [-0.4056400382437167, 0.711341960417417, 0.3642496239687116]]"
38,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.40083906743083764, 0.695617139949742, 0.37811056957276884], [-0.3949785514635519, 0.7163944067868586, 0.3809340955291507]]"
39,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3976814088425445, 0.6769162830964425, 0.39017472593185587], [-0.40083906743083764, 0.695617139949742, 0.37811056957276884]]"
40,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4028304361334887, 0.6559941537073053, 0.38863462086473866], [-0.3976814088425445, 0.6769162830964423, 0.39017472593185587]]"
41,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.401257250853626, 0.634606246282786, 0.39890198797885545], [-0.40283043613348857, 0.6559941537073054, 0.38863462086473866]]"
42,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.38807404553430813, 0.6418539498362124, 0.4191800380292351], [-0.4012572508536261, 0.634606246282786, 0.39890198797885545]]"
43,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3890000027364627, 0.6664207012191866, 0.4089126709151183], [-0.38807404553430813, 0.6418539498362124, 0.4191800380292351]]"
44,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.38847836268297636, 0.6900907833589035, 0.40146882975738435], [-0.3890000027364627, 0.6664207012191866, 0.4089126709151183]]"
