uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[-0.27433553107452036, 0.6137522851304132, 0.6054347340637157], [-0.32402057522856126, 0.6137522851304131, 0.6054347340637158]]"
2,face_front,7,0.10,FALSE,0,face_front,7,bus,done,"[[-0.3240205752285612, 0.6137522851304131, 0.6054347340637157], [-0.33402720745759856, 0.5154576545315652, 0.6227667294970645]]"
3,face_front,1,0.00,FALSE,0,face_front,1,bus,done,"[[-0.33402720745759856, 0.5154576545315653, 0.6227667294970645], [-0.3329943184241862, 0.5136958174243729, 0.6230773889146758]]"
4,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.3329943184241862, 0.5136958174243729, 0.6230773889146759], [-0.27433553107452024, 0.513695817424373, 0.6230773889146759]]"
5,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.27433553107452024, 0.513695817424373, 0.6230773889146759], [-0.24500613739968727, 0.5637240512773932, 0.6142560614891958]]"
6,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.24500613739968727, 0.5637240512773932, 0.6142560614891958], [-0.27433553107452036, 0.6137522851304132, 0.6054347340637157]]"
7,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.2748273209701738, 0.7328612562279208, 0.5844326088148004], [-0.31189499256254566, 0.7328612562279205, 0.5844326088148004]]"
8,face_front,7,0.10,FALSE,0,face_front,7,bus,done,"[[-0.31189499256254566, 0.7328612562279204, 0.5844326088148004], [-0.3220809840899669, 0.632804788521883, 0.60207526366576]]"
9,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[-0.3220809840899669, 0.6328047885218832, 0.60207526366576], [-0.27482732097017354, 0.6328047885218833, 0.60207526366576]]"
10,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.2454979272953414, 0.6828330223749021, 0.5932539362402802], [-0.27482732097017376, 0.7328612562279208, 0.5844326088148004]]"
11,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.27482732097017354, 0.6328047885218833, 0.60207526366576], [-0.2454979272953414, 0.6828330223749021, 0.5932539362402802]]"
12,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.2618587873496658, 0.6213899029407645, 0.6040880159754113], [-0.23252939367483272, 0.5713616690877444, 0.6129093434008914]]"
13,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.23252939367483275, 0.5713616690877444, 0.6129093434008914], [-0.17387060632516685, 0.5713616690877444, 0.6129093434008914]]"
14,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.17387060632516685, 0.5713616690877446, 0.6129093434008914], [-0.14454121265033398, 0.6213899029407648, 0.6040880159754113]]"
