uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,48,0.80,FALSE,0,face_front,48,bus,done,"[[-0.21033952485259863, 1.4671227299575174, 0.45496250010151285], [-0.27993357130686275, 0.683743970479258, 0.5930933115114572]]"
2,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.23597953737625096, 1.4785748448037848, 0.45294318326794397], [-0.22679140827510466, 1.4746884262064146, 0.4536284637249875]]"
3,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.22679140827510466, 1.4746884262064146, 0.4536284637249875], [-0.21769066277250307, 1.4706073799582424, 0.4543480622880594]]"
4,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.21769066277250307, 1.4706073799582424, 0.4543480622880594], [-0.21033952485259863, 1.4671227299575174, 0.45496250010151296]]"
5,face_front,49,0.81,FALSE,0,face_front,49,bus,done,"[[-0.23597953737625096, 1.4785748448037848, 0.45294318326794397], [-0.31689525154687626, 0.6837439704741466, 0.5930933115123583]]"
6,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.31689525154687626, 0.6837439704741465, 0.5930933115123583], [-0.27993357130686275, 0.6837439704792581, 0.5930933115114572]]"
7,face_front,47,0.77,FALSE,0,face_front,47,bus,done,"[[-0.17127673492045087, 1.4446552069317524, 0.45892413060064385], [-0.2252995961868922, 0.6838292609867002, 0.5930782724937967]]"
8,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.1957123957921015, 1.459568673455627, 0.45629448407659234], [-0.18704738258487785, 1.4546535937516019, 0.4571611452407447]]"
9,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.18704738258487785, 1.4546535937516019, 0.4571611452407447], [-0.17855376146644097, 1.4494566257262413, 0.4580775109214948]]"
10,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.17855376146644097, 1.4494566257262413, 0.4580775109214948], [-0.1712767349204507, 1.4446552069317524, 0.4589241306006439]]"
11,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.2646277797685065, 0.6838292609867003, 0.5930782724937969], [-0.2252995961868922, 0.6838292609867003, 0.5930782724937969]]"
12,face_front,48,0.79,FALSE,0,face_front,48,bus,done,"[[-0.1957123957921015, 1.459568673455627, 0.45629448407659234], [-0.2646277797685065, 0.6838292609867003, 0.5930782724937969]]"
13,face_front,44,0.73,FALSE,0,face_front,44,bus,done,"[[-0.16544973896009754, 0.6838292609867004, 0.5930782724937969], [-0.1271726856517088, 1.4031029910897286, 0.4662509073618144]]"
14,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.21002238164982068, 0.6838292609867004, 0.5930782724937967], [-0.16544973896009754, 0.6838292609867004, 0.5930782724937969]]"
15,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.1567652318160672, 1.433871377974439, 0.46082561060116345], [-0.14920612880285217, 1.427425773593732, 0.461962144560455]]"
16,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.14920612880285217, 1.427425773593732, 0.461962144560455], [-0.14201767942399413, 1.4205816640127502, 0.4631689457385072]]"
17,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.14201767942399413, 1.4205816640127502, 0.4631689457385072], [-0.13526723205812635, 1.413318276748214, 0.4644496768845792]]"
18,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.13526723205812635, 1.413318276748214, 0.4644496768845792], [-0.12902772552661682, 1.4056249422906635, 0.4658062193210594]]"
19,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.12902772552661682, 1.4056249422906635, 0.4658062193210594], [-0.1271726856517088, 1.4031029910897288, 0.46625090736181435]]"
20,face_front,46,0.76,FALSE,0,face_front,46,bus,done,"[[-0.21002238164982068, 0.6838292609867004, 0.5930782724937967], [-0.1567652318160672, 1.433871377974439, 0.46082561060116356]]"
21,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.10464281558274857, 0.8668246970592699, 0.5608112397676915], [-0.09593469463353405, 0.8668246970592699, 0.5608112397676915]]"
22,face_front,12,0.19,FALSE,0,face_front,12,bus,done,"[[-0.09593469463353405, 0.8668246970592699, 0.5608112397676915], [-0.10242361739189695, 0.6838292609867005, 0.5930782724937967]]"
23,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[-0.15018882442271894, 0.6838292609867005, 0.5930782724937967], [-0.10242361739189693, 0.6838292609867005, 0.5930782724937969]]"
24,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.11322985897310897, 1.378334470034391, 0.4706182658961161], [-0.10967551534479462, 1.369131488659197, 0.4722409998155202]]"
25,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.10967551534479462, 1.369131488659197, 0.4722409998155202], [-0.10672225469756803, 1.359724166616691, 0.47389976450782756]]"
26,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.10672225469756803, 1.359724166616691, 0.47389976450782756], [-0.1042906468449094, 1.3501727016186271, 0.47558394549227884]]"
27,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.1042906468449094, 1.3501727016186271, 0.47558394549227884], [-0.10229658735087906, 1.3405230926636067, 0.477285431904335]]"
28,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.10229658735087906, 1.3405230926636067, 0.477285431904335], [-0.10066427828908957, 1.3308075583463839, 0.4789985427364604]]"
29,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.10066427828908957, 1.3308075583463839, 0.4789985427364604], [-0.09933089614905322, 1.3210477296035068, 0.4807194638709236]]"
30,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09933089614905322, 1.3210477296035068, 0.4807194638709236], [-0.0982461948978411, 1.3112579741443215, 0.48244566189291577]]"
31,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.0982461948978411, 1.3112579741443215, 0.48244566189291577], [-0.09737046051167837, 1.301447885258077, 0.48417544524670897]]"
32,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09737046051167837, 1.301447885258077, 0.48417544524670897], [-0.09667226132608146, 1.291623952057562, 0.48590766972663735]]"
33,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09667226132608146, 1.291623952057562, 0.48590766972663735], [-0.09612651194481237, 1.2817906339650784, 0.487641549016231]]"
34,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09612651194481237, 1.2817906339650784, 0.487641549016231], [-0.09571298573995637, 1.2719510429819265, 0.48937653438569645]]"
35,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09571298573995637, 1.2719510429819265, 0.48937653438569645], [-0.09541519812886193, 1.262107381298213, 0.49111223752950117]]"
36,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09541519812886193, 1.262107381298213, 0.49111223752950117], [-0.09521956624631844, 1.252261226419029, 0.49284838029093564]]"
37,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09521956624631844, 1.252261226419029, 0.49284838029093564], [-0.09511477126131716, 1.24241371986355, 0.49458476138937]]"
38,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09511477126131716, 1.24241371986355, 0.49458476138937], [-0.09509126002047591, 1.2325656938674152, 0.49632123407920703]]"
39,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09509126002047591, 1.2325656938674152, 0.49632123407920703], [-0.09514083319064241, 1.2227177570742178, 0.49805769104015934]]"
40,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09514083319064241, 1.2227177570742178, 0.49805769104015934], [-0.09525628306896032, 1.21287035191475, 0.49979405425974127]]"
41,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09525628306896032, 1.21287035191475, 0.49979405425974127], [-0.0954310480037051, 1.2030237913882258, 0.5015302685477464]]"
42,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.0954310480037051, 1.2030237913882258, 0.5015302685477464], [-0.09565885520097112, 1.1931782798076052, 0.5032662978782875]]"
43,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09565885520097112, 1.1931782798076052, 0.5032662978782875], [-0.09593332489085052, 1.1833339201516215, 0.5050021240934351]]"
44,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09593332489085052, 1.1833339201516215, 0.5050021240934351], [-0.09624750999710759, 1.1734907097676355, 0.5067377476609217]]"
45,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09624750999710759, 1.1734907097676355, 0.5067377476609217], [-0.09659339615355905, 1.1636485280432334, 0.5084731898479695]]"
46,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09659339615355905, 1.1636485280432334, 0.5084731898479695], [-0.09696152159838531, 1.153807126854539, 0.5102084944055127]]"
47,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09696152159838531, 1.153807126854539, 0.5102084944055127], [-0.09734114126373944, 1.1439661481208854, 0.5119437244728341]]"
48,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09734114126373944, 1.1439661481208854, 0.5119437244728341], [-0.09772128846643215, 1.1341251890809043, 0.5136789510676296]]"
49,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09772128846643215, 1.1341251890809043, 0.5136789510676296], [-0.09809242192431628, 1.1242838969567128, 0.5154142363941584]]"
50,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09809242192431628, 1.1242838969567128, 0.5154142363941584], [-0.09844777092308005, 1.1144420404766433, 0.517149621231855]]"
51,face_front,32,0.52,FALSE,0,face_front,32,bus,done,"[[-0.09844777092308005, 1.1144420404766433, 0.517149621231855], [-0.09878359696843912, 1.1045995195353457, 0.518885123231994]]"
