uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.21578769108750817, 0.5247757915429287, 0.5663160391554901], [0.2327637545248746, 0.5461959326191339, 0.5625390903531735]]"
2,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.19032359593145853, 0.5232084641471086, 0.5665924012629767], [0.21578769108750817, 0.5247757915429289, 0.5663160391554901]]"
3,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.20570815342157192, 0.49551901348762395, 0.5714747984952396], [0.19032359593145856, 0.5232084641471086, 0.5665924012629767]]"
4,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.17387803447650976, 0.49813122581399044, 0.571014194982762], [0.20570815342157192, 0.49551901348762395, 0.5714747984952396]]"
5,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.18342707016002843, 0.4824579518557913, 0.5737778160576279], [0.17387803447650974, 0.4981312258139905, 0.5710141949827621]]"
6,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.14310891949628313, 0.4855926066474312, 0.5732250918426547], [0.1834270701600285, 0.4824579518557913, 0.5737778160576279]]"
7,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.10544327874462622, 0.48559260664743115, 0.5732250918426547], [0.14310891949628313, 0.4855926066474312, 0.5732250918426547]]"
8,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.08475370143033588, 0.4693968902239588, 0.576080833620016], [0.10544327874462621, 0.48559260664743115, 0.5732250918426547]]"
9,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[0.03966103292483118, 0.47357642994614485, 0.575343868000052], [0.08475370143033588, 0.4693968902239588, 0.5760808336200162]]"
10,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.01631894569845231, 0.4641724655712256, 0.5770020406449714], [0.03966103292483118, 0.47357642994614485, 0.5753438680000519]]"
11,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.059289606274286186, 0.4558133861268528, 0.5784759718848999], [0.016318945698452304, 0.4641724655712256, 0.5770020406449714]]"
12,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.10066876090286703, 0.45163384640466653, 0.579212937504864], [0.05928960627428619, 0.45581338612685285, 0.5784759718848999]]"
13,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.11976683226990424, 0.46835200529341214, 0.5762650750250071], [0.10066876090286703, 0.4516338464046665, 0.579212937504864]]"
14,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.15849347698639651, 0.462605138175406, 0.577278402752458], [0.11976683226990424, 0.46835200529341214, 0.5762650750250071]]"
15,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.15902397896881426, 0.43857278477283423, 0.5815159550672522], [0.15849347698639651, 0.46260513817540594, 0.577278402752458]]"
16,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.13833440165452385, 0.44536453682138694, 0.5803183859348104], [0.15902397896881426, 0.43857278477283423, 0.5815159550672522]]"
