uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.48262929587857917, 0.4441805778956977, 0.32511583799202787], [-0.49058584109763287, 0.46519355679014973, 0.30392438717160875]]"
2,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.4905858410976329, 0.4651935567901496, 0.30392438717160875], [-0.504229391631386, 0.45827495611538055, 0.2827329363869341]]"
3,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.504229391631386, 0.45827495611538055, 0.28273293638693414], [-0.49825585260704086, 0.4861481960297646, 0.2832498010047632]]"
4,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.49825585260704086, 0.4861481960297646, 0.2832498010047632], [-0.5081635476958253, 0.47119658667562986, 0.2713619139933821]]"
5,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.5081635476958253, 0.47119658667562986, 0.2713619139933821], [-0.5189308439135503, 0.4564199962860048, 0.2579234330212748]]"
6,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.5189308439135503, 0.4564199962860047, 0.2579234330212748], [-0.5168200513596575, 0.48144352495744036, 0.25275478645424326]]"
7,face_front,36,0.59,FALSE,0,face_front,36,bus,done,"[[-0.5168200513596575, 0.48144352495744036, 0.2527547864542433], [-0.4284782341941604, 1.0610237774645872, 0.20137603021217398]]"
8,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.4284782341941604, 1.0610237774645872, 0.20137603021217396], [-0.44113897123132856, 1.0636015650122963, 0.1785379234121389]]"
9,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.44113897123132856, 1.0636015650122965, 0.1785379234121389], [-0.4338738283146526, 1.0802368706794203, 0.18525501362517813]]"
10,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4338738283146526, 1.08023687067942, 0.18525501362517816], [-0.4224339496711241, 1.0849959478486095, 0.2033911572517881]]"
11,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.4224339496711241, 1.0849959478486095, 0.2033911572517881], [-0.44074473306646034, 1.090299288278513, 0.16980570607332923]]"
12,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.44074473306646034, 1.0902992882785127, 0.16980570607332923], [-0.4328888146831406, 1.1060267211894297, 0.17786621433439959]]"
13,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.4328888146831406, 1.10602672118943, 0.17786621433439959], [-0.42346803897473206, 1.133249361580633, 0.18458330453388747]]"
14,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.42346803897473206, 1.1332493615806327, 0.18458330453388747], [-0.32003670072424634, 1.2200225839253154, 0.3331307168738066]]"
15,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.32003670072424634, 1.2200225839253154, 0.33313071687380663], [-0.3093286004267684, 1.2099571513239207, 0.3552273053218387]]"
16,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3093286004267684, 1.2099571513239207, 0.3552273053218387], [-0.2990429825710131, 1.2005409675835117, 0.3763631725327295]]"
17,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2990429825710131, 1.2005409675835117, 0.3763631725327295], [-0.2872056565420244, 1.1919353072912786, 0.3999008428333598]]"
18,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2872056565420244, 1.1919353072912786, 0.39990084283335975], [-0.2740009177980118, 1.1886835289700457, 0.4239188737452953]]"
19,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.2740009177980118, 1.1886835289700457, 0.4239188737452953], [-0.26173329166655046, 1.189001927632197, 0.44505474094372843]]"
20,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[-0.26173329166655046, 1.189001927632197, 0.44505474094372843], [-0.2552390375053366, 1.2372438517431092, 0.4392904134641283]]"
21,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.2552390375053366, 1.2372438517431092, 0.4392904134641283], [-0.26669762643688727, 1.2300019765692096, 0.42199743121979877]]"
22,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.26669762643688727, 1.2300019765692096, 0.42199743121979877], [-0.2790574002974539, 1.231955257168471, 0.3999008427821472]]"
23,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.27905740029745396, 1.231955257168471, 0.3999008427821472], [-0.28655197267759264, 1.2441825467996919, 0.38260786051290246]]"
24,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.2865519726775926, 1.2441825467996919, 0.38260786051290246], [-0.2907510155923032, 1.2630608326198094, 0.36867740256223613]]"
25,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2907510155923032, 1.2630608326198094, 0.36867740256223613], [-0.28893997828487494, 1.2883809984377204, 0.36288495441368473]]"
26,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.28893997828487494, 1.2883809984377204, 0.36288495441368473], [-0.283017135075162, 1.3104083802147983, 0.3653755763348422]]"
27,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.283017135075162, 1.3104083802147983, 0.3653755763348422], [-0.27316825845184817, 1.3270124220686148, 0.3765788499086183]]"
28,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.27316825845184817, 1.3270124220686148, 0.3765788499086183], [-0.26086766916280957, 1.3380088422675942, 0.3940061643756954]]"
29,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.26086766916280957, 1.3380088422675942, 0.3940061643756954], [-0.2482023187428489, 1.3357950040591253, 0.41672391361288386]]"
30,face_front,3,0.05,FALSE,0,face_front,3,bus,done,"[[-0.24820231874284887, 1.3357950040591253, 0.41672391361288386], [-0.2672565405628777, 1.295158121300095, 0.3980517910065137]]"
31,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2538247065989741, 1.2993562189545116, 0.41983593410257897], [-0.26725654056287773, 1.295158121300095, 0.39805179100651367]]"
32,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2557583247167005, 1.2728330323372143, 0.42584031611023165], [-0.2538247065989741, 1.2993562189545116, 0.419835934102579]]"
33,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2692192142859927, 1.2693782116017196, 0.40374372767950106], [-0.2557583247167005, 1.2728330323372141, 0.42584031611023154]]"
34,face_front,8,0.12,FALSE,0,face_front,8,bus,done,"[[-0.2692192142859927, 1.2693782116017196, 0.40374372767950106], [-0.2427190464962248, 1.388317214218228, 0.40769905426078895]]"
