uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.14435220468933807, 1.6347527779420978, 0.42540479986437674], [-0.137913316482009, 1.6422874003647743, 0.424076242641808]]"
2,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.137913316482009, 1.6422874003647743, 0.424076242641808], [-0.13126708189270817, 1.649645170194931, 0.4227788693029085]]"
3,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.13126708189270817, 1.649645170194931, 0.4227788693029085], [-0.12437574022580926, 1.6567806633277409, 0.4215206893429342]]"
4,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.12437574022580926, 1.6567806633277409, 0.4215206893429342], [-0.117200799736362, 1.6636393792798025, 0.42031131266757016]]"
5,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.117200799736362, 1.6636393792798025, 0.42031131266757016], [-0.10971025586557218, 1.6701623033742055, 0.4191611451566135]]"
6,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.10971025586557218, 1.6701623033742055, 0.4191611451566135], [-0.10189020012553276, 1.6762985053624593, 0.41807916718700744]]"
7,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.10189020012553276, 1.6762985053624593, 0.41807916718700744], [-0.09375542479379988, 1.6820242627884732, 0.4170695616678094]]"
8,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.09375542479379988, 1.6820242627884732, 0.4170695616678094], [-0.08534738703824442, 1.6873538308483569, 0.41612981502332985]]"
9,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.08534738703824442, 1.6873538308483569, 0.41612981502332985], [-0.07671365490378815, 1.6923214705368246, 0.4152538861158146]]"
10,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.07671365490378815, 1.6923214705368246, 0.4152538861158146], [-0.06788079181724938, 1.6969370520904332, 0.41444003455625333]]"
11,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.06788079181724938, 1.6969370520904332, 0.41444003455625333], [-0.058846874206660855, 1.7011578186037783, 0.41369579954067975]]"
12,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.058846874206660855, 1.7011578186037783, 0.41369579954067975], [-0.04959889769045569, 1.7049010162559464, 0.4130357728004779]]"
13,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.04959889769045569, 1.7049010162559464, 0.4130357728004779], [-0.04013279248933676, 1.7080701861606817, 0.412476962639824]]"
14,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.04013279248933676, 1.7080701861606817, 0.412476962639824], [-0.030465221892171702, 1.7105797614640392, 0.4120344568037224]]"
15,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.030465221892171702, 1.7105797614640392, 0.4120344568037224], [-0.020635052785971393, 1.7123742769982602, 0.41171803529773876]]"
16,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.020635052785971393, 1.7123742769982602, 0.41171803529773876], [-0.010696130249088588, 1.713440763352466, 0.4115299849789349]]"
17,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.010696130249088588, 1.713440763352466, 0.4115299849789349], [-0.0007051327924396714, 1.7138115570460264, 0.41146460404648366]]"
18,face_front,11,0.17,FALSE,0,face_front,11,bus,done,"[[-0.0007051327924396714, 1.7138115570460264, 0.41146460404648366], [2.515296465096032e-15, 1.713813104999355, 0.4114643311005469]]"
19,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-7.975213685495974e-16, 1.7512249390654415, 0.40486761535690774], [-0.009991179429291787, 1.7508672568837542, 0.4049306843760577]]"
20,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.009991179429291787, 1.7508672568837542, 0.4049306843760577], [-0.019928533750375586, 1.749786930518394, 0.4051211750622417]]"
21,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.019928533750375586, 1.749786930518394, 0.4051211750622417], [-0.02975790238960591, 1.7479875549200528, 0.4054384535286576]]"
22,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.02975790238960591, 1.7479875549200528, 0.4054384535286576], [-0.03942782155283806, 1.745486657439025, 0.40587942923054854]]"
23,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.03942782155283806, 1.745486657439025, 0.40587942923054854], [-0.048890785147209, 1.742309197470546, 0.40643970115311256]]"
24,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.048890785147209, 1.742309197470546, 0.40643970115311256], [-0.05810268138962537, 1.738482356114947, 0.40711447653499555]]"
25,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.05810268138962537, 1.738482356114947, 0.40711447653499555], [-0.06702133506375345, 1.7340324450940512, 0.4078991159097315]]"
26,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.06702133506375345, 1.7340324450940512, 0.4078991159097315], [-0.07560500310741808, 1.7289838789099292, 0.4087893143418846]]"
27,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.07560500310741808, 1.7289838789099292, 0.4087893143418846], [-0.08381144313743252, 1.7233597926427364, 0.40978099249262256]]"
28,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.08381144313743252, 1.7233597926427364, 0.40978099249262256], [-0.0915981716891392, 1.7171840402196787, 0.4108699442709833]]"
29,face_front,13,0.20,FALSE,0,face_front,13,bus,done,"[[-0.0915981716891392, 1.7171840402196787, 0.4108699442709833], [-0.09892521005240776, 1.710484926530516, 0.4120511787612162]]"
