uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3008844460577174, 1.2171477688625323, 0.47693251270903075], [0.3060358622387556, 1.2158790432350524, 0.4684574192710219]]"
2,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3060358622387556, 1.2158790432350524, 0.4684574192710219], [0.31113335339537296, 1.215145856492527, 0.45988686680583796]]"
3,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.31113335339537296, 1.215145856492527, 0.45988686680583796], [0.3161661419812634, 1.2149190937840535, 0.4512497900387678]]"
4,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3161661419812634, 1.2149190937840535, 0.4512497900387678], [0.3211272505089642, 1.2151610609594037, 0.44257156732400665]]"
5,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3211272505089642, 1.2151610609594037, 0.44257156732400665], [0.32601291607297633, 1.2158314724776795, 0.43387292306064834]]"
6,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.32601291607297633, 1.2158314724776795, 0.43387292306064834], [0.3308216992364115, 1.2168914822404182, 0.42517004965702637]]"
7,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3308216992364115, 1.2168914822404182, 0.42517004965702637], [0.33555363247975356, 1.2183058483686389, 0.4164753190435226]]"
8,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.33555363247975356, 1.2183058483686389, 0.4164753190435226], [0.34020945369535527, 1.220044187977841, 0.4077981677976703]]"
9,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.34020945369535527, 1.220044187977841, 0.4077981677976703], [0.3447899949087482, 1.2220815047458418, 0.39914596986101375]]"
10,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3447899949087482, 1.2220815047458418, 0.39914596986101375], [0.3492958298394217, 1.2243978678988972, 0.3905247601885634]]"
11,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3492958298394217, 1.2243978678988972, 0.3905247601885634], [0.3537271045076424, 1.22697772527215, 0.38193977039834404]]"
12,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3537271045076424, 1.22697772527215, 0.38193977039834404], [0.3580834557839924, 1.2298092110076062, 0.37339581399078414]]"
13,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3580834557839924, 1.2298092110076062, 0.37339581399078414], [0.36236402589703764, 1.232883376719624, 0.36489753235323374]]"
14,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.36236402589703764, 1.232883376719624, 0.36489753235323374], [0.36656761774400615, 1.2361931985359516, 0.35644947592489]]"
15,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.36656761774400615, 1.2361931985359516, 0.35644947592489], [0.3706929043953384, 1.2397326444697898, 0.3480560702192077]]"
16,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3706929043953384, 1.2397326444697898, 0.3480560702192077], [0.37473862974565797, 1.2434959545874593, 0.339721522137948]]"
17,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.37473862974565797, 1.2434959545874593, 0.339721522137948], [0.3787038130101898, 1.2474770504927883, 0.3314496740206623]]"
18,face_front,12,0.20,FALSE,0,face_front,12,bus,done,"[[0.3787038130101898, 1.2474770504927883, 0.3314496740206623], [0.3825880102136209, 1.2516689097620088, 0.32324377134070964]]"
