uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
19,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.20705108437599784, 1.22477281742049, 0.44288767707759463], [0.20476961311280692, 1.237691978303405, 0.4406096804458233]]"
20,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.20476961311280698, 1.237691978303405, 0.44060968044582327], [0.20610047134966827, 1.2487387970293762, 0.4386618282534391]]"
21,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.20610047134966827, 1.2487387970293762, 0.4386618282534391], [0.21066341387604998, 1.26203242634368, 0.43631780273379034]]"
22,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.21066341387604998, 1.26203242634368, 0.43631780273379034], [0.1887993142704709, 1.2481770943822925, 0.4387608715852553]]"
23,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1887993142704709, 1.2481770943822925, 0.43876087158525523], [0.1865178430072801, 1.2326366544796556, 0.44150107043216846]]"
24,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1865178430072801, 1.2326366544796556, 0.44150107043216846], [0.1901301725073323, 1.2182196198711848, 0.44404318261544956]]"
25,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.19013017250733227, 1.2182196198711848, 0.44404318261544967], [0.16845619550701912, 1.229266438597156, 0.4420953304230655]]"
26,face_front,15,0.25,FALSE,0,face_front,15,bus,done,"[[0.2512485727528803, 1.4606665561802503, 0.40129324635405467], [0.16845619550701912, 1.229266438597156, 0.4420953304230655]]"
27,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.25015128998604014, 1.443466806011582, 0.4043260263702359], [0.2512485727528803, 1.4606665561802508, 0.40129324635405467]]"
28,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.22555386796270446, 1.4560739527320719, 0.4021030462536633], [0.25015128998604014, 1.4434668060115816, 0.4043260263702359]]"
29,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.21238647476062145, 1.445718082211669, 0.40392906563513364], [0.22555386796270446, 1.4560739527320719, 0.4021030462536633]]"
30,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1880633734289959, 1.4477892563157497, 0.40356386175883957], [0.21238647476062145, 1.445718082211669, 0.40392906563513364]]"
31,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.17654190437717382, 1.430229301955074, 0.4066601554926359], [0.1880633734289959, 1.4477892563157497, 0.40356386175883957]]"
32,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.17434733884349288, 1.4132096538824053, 0.4096611786500102], [0.17654190437717382, 1.430229301955074, 0.4066601554926359]]"
33,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.18806337342899596, 1.41384001121843, 0.4095500296441816], [0.17434733884349288, 1.4132096538824055, 0.40966117865001017]]"
34,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2089154670180784, 1.4228287076434938, 0.40796507994304515], [0.18806337342899596, 1.41384001121843, 0.40955002964418163]]"
35,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.22287119081810375, 1.4149058659391693, 0.40936209069939977], [0.20891546701807845, 1.4228287076434938, 0.40796507994304515]]"
36,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.23830457949107284, 1.4204033479380882, 0.40839273629703127], [0.2228711908181037, 1.4149058659391693, 0.4093620906993998]]"
37,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.2535737831781594, 1.415229247233224, 0.40930506985220155], [0.23830457949107287, 1.4204033479380884, 0.40839273629703127]]"
38,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2557945578624194, 1.3930970229252961, 0.4132075781407809], [0.2535737831781594, 1.415229247233224, 0.4093050698522015]]"
39,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.23474607433990674, 1.3959657282941618, 0.4127017479845467], [0.2557945578624194, 1.3930970229252957, 0.413207578140781]]"
40,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.2427332221051459, 1.3819923569812986, 0.41516563035846216], [0.23474607433990669, 1.395965728294162, 0.4127017479845467]]"
41,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2589894169685151, 1.3736638575233002, 0.41663416952172305], [0.24273322210514592, 1.3819923569812982, 0.41516563035846216]]"
42,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.2359042946073901, 1.367455524751797, 0.4177288660945557], [0.2589894169685151, 1.3736638575233004, 0.41663416952172305]]"
43,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.22322031935627393, 1.3799468019181131, 0.4155263169066265], [0.2359042946073901, 1.367455524751797, 0.4177288660945557]]"
44,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.21272090424014667, 1.3954097391339926, 0.4127997838744659], [0.22322031935627396, 1.3799468019181131, 0.4155263169066265]]"
45,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.19505759464616879, 1.3962489772029665, 0.4126518035596682], [0.21272090424014667, 1.3954097391339926, 0.412799783874466]]"
46,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.17592414045380728, 1.393920095019416, 0.41306244832351935], [0.19505759464616879, 1.3962489772029665, 0.4126518035596682]]"
47,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1866732720225497, 1.3816405344152407, 0.41522766616928025], [0.17592414045380725, 1.3939200950194157, 0.41306244832351946]]"
48,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.20387188253253757, 1.3803702350423948, 0.41545165422228997], [0.1866732720225497, 1.3816405344152407, 0.4152276661692802]]"
49,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.21505097936402975, 1.3649149260061053, 0.41817684220057516], [0.20387188253253757, 1.380370235042395, 0.41545165422228997]]"
50,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.19397591691903152, 1.3509545601128357, 0.42063843136812085], [0.21505097936402975, 1.3649149260061053, 0.41817684220057516]]"
51,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.17720727167179334, 1.350531126988554, 0.4207130940524573], [0.19397591691903152, 1.3509545601128357, 0.42063843136812085]]"
52,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.16946789694229877, 1.365774719462703, 0.4180252374163404], [0.17720727167179334, 1.350531126988554, 0.4207130940524573]]"
53,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.14968949485581268, 1.3814417450611334, 0.41526271809588694], [0.1694678969422988, 1.365774719462703, 0.4180252374163404]]"
54,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.15312921695781026, 1.3962619044110003, 0.4126495241441066], [0.14968949485581265, 1.3814417450611334, 0.41526271809588694]]"
55,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.14882956433031322, 1.4199741593707864, 0.40846841382125815], [0.15312921695781026, 1.3962619044110003, 0.4126495241441066]]"
56,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1387253806556954, 1.4038837006480744, 0.4113055958260482], [0.14882956433031322, 1.4199741593707864, 0.40846841382125815]]"
57,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.13206091908307513, 1.3894869744224891, 0.413844127093492], [0.13872538065569542, 1.4038837006480744, 0.4113055958260482]]"
58,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12174175277708235, 1.4096000478258799, 0.41029764958750436], [0.13206091908307513, 1.3894869744224891, 0.413844127093492]]"
59,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1140023780475878, 1.3924510062924629, 0.41332148830313586], [0.12174175277708234, 1.4096000478258799, 0.41029764958750436]]"
60,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10561805542396874, 1.3723379328890724, 0.41686796580912344], [0.1140023780475878, 1.392451006292463, 0.41332148830313586]]"
61,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12238670067120695, 1.3712793500783673, 0.41705462251996495], [0.10561805542396875, 1.3723379328890724, 0.41686796580912344]]"
62,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.13786545013019608, 1.3668333022734072, 0.4178385807054991], [0.12238670067120694, 1.3712793500783673, 0.417054622519965]]"
63,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.13738034221004294, 1.345498925428774, 0.4216004069598098], [0.13786545013019608, 1.366833302273407, 0.4178385807054991]]"
64,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1513542132494081, 1.3399942948131092, 0.42257102185618534], [0.13738034221004294, 1.3454989254287741, 0.4216004069598098]]"
65,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1646831363946487, 1.3327959317003166, 0.4238402874899073], [0.15135421324940806, 1.3399942948131092, 0.42257102185618534]]"
66,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.144474769045413, 1.3148000239183357, 0.42701345157421194], [0.1646831363946487, 1.3327959317003168, 0.4238402874899073]]"
67,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1313608285315472, 1.3203046545340005, 0.4260428366778364], [0.144474769045413, 1.3148000239183357, 0.42701345157421194]]"
68,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12147162748830415, 1.3336427979488803, 0.4236909621212341], [0.13136082853154718, 1.320304654534, 0.4260428366778364]]"
69,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.09669061055522364, 1.3526033610202643, 0.42034770328232457], [0.12147162748830415, 1.3336427979488805, 0.4236909621212341]]"
70,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08465158319823217, 1.3375714851082592, 0.4229982285762727], [0.09669061055522367, 1.3526033610202643, 0.42034770328232457]]"
71,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1001303326572213, 1.3375714851082592, 0.4229982285762727], [0.08465158319823217, 1.337571485108259, 0.4229982285762727]]"
72,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10593486370434224, 1.3208458766991265, 0.4259474046075671], [0.1001303326572213, 1.3375714851082592, 0.4229982285762726]]"
73,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08615646161785617, 1.3204224435748448, 0.4260220672919037], [0.10593486370434224, 1.320845876699127, 0.4259474046075672]]"
74,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.0865864268806059, 1.3000976536093167, 0.429605876140059], [0.08615646161785617, 1.3204224435748448, 0.4260220672919037]]"
75,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10357005475921895, 1.2994625039228942, 0.42971787016656376], [0.0865864268806059, 1.3000976536093167, 0.42960587614005896]]"
76,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.12979793578695045, 1.2986156376743299, 0.42986719553523706], [0.10357005475921895, 1.2994625039228938, 0.4297178701665639]]"
77,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12184357842608107, 1.2801962967680702, 0.4331150223038777], [0.12979793578695045, 1.2986156376743299, 0.42986719553523706]]"
78,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1160390473789602, 1.2685518858503197, 0.43516824612313343], [0.12184357842608107, 1.2801962967680702, 0.43311502230387783]]"
79,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.10872963791221531, 1.2814665961409155, 0.43289103425086806], [0.1160390473789602, 1.2685518858503197, 0.43516824612313343]]"
80,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08420490637859145, 1.2772815927780052, 0.4336289632581048], [0.1087296379122153, 1.281466596140916, 0.43289103425086806]]"
81,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.09645891636695783, 1.2624614334281405, 0.43624215720988474], [0.08420490637859146, 1.2772815927780052, 0.43362896325810474]]"
82,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.0809801669079688, 1.2597091181203088, 0.43672746465807244], [0.09645891636695783, 1.2624614334281405, 0.4362421572098848]]"
83,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.10032860373170518, 1.2438303759597396, 0.43952731532069383], [0.08098016690796879, 1.2597091181203088, 0.43672746465807244]]"
84,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08076518427659395, 1.2427717931490345, 0.4397139720315353], [0.10032860373170518, 1.2438303759597396, 0.4395273153206938]]"
85,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.09129933321396155, 1.2287985000477328, 0.44217784061464227], [0.08076518427659396, 1.2427717931490345, 0.43971397203153534]]"
86,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08033521901384427, 1.2131314744493042, 0.4449403599350954], [0.09129933321396154, 1.228798500047733, 0.4421778406146422]]"
87,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10462825635920217, 1.2154603566328546, 0.44452971517124423], [0.08033521901384427, 1.2131314744493042, 0.4449403599350954]]"
88,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.09839376004933159, 1.196405866040171, 0.44788953596639], [0.10462825635920217, 1.2154603566328546, 0.44452971517124423]]"
89,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08227006269621796, 1.1847614551224204, 0.4499427597856456], [0.09839376004933159, 1.196405866040171, 0.4478895359663899]]"
90,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.09989863846895557, 1.1758693595125012, 0.45151067615671364], [0.08227006269621796, 1.1847614551224204, 0.4499427597856456]]"
91,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.08599968893239353, 1.1645543393928912, 0.45350581949106], [0.09989863846895557, 1.1758693595125012, 0.45151067615671364]]"
92,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10104847312863295, 1.1556622437829702, 0.4550737358621284], [0.08599968893239353, 1.1645543393928912, 0.45350581949106006]]"
93,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10362826470513116, 1.1366077531902823, 0.4584335566572749], [0.10104847312863295, 1.15566224378297, 0.4550737358621284]]"
94,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.0875045673520175, 1.1408420844331015, 0.45768692981390907], [0.10362826470513116, 1.1366077531902823, 0.4584335566572749]]"
95,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.09094428945401514, 1.1156478135383257, 0.46212935953193607], [0.08750456735201748, 1.1408420844331015, 0.45768692981390907]]"
96,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1042732125992558, 1.119882144781145, 0.4613827326885702], [0.09094428945401514, 1.1156478135383257, 0.46212935953193607]]"
97,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.10749795206987857, 1.100404221064175, 0.4648172161680533], [0.1042732125992558, 1.119882144781145, 0.4613827326885702]]"
98,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.09653383786976129, 1.0881246604599983, 0.4669824340138144], [0.10749795206987857, 1.100404221064175, 0.4648172161680533]]"
99,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11437739627387372, 1.0841020457793196, 0.46769172951501203], [0.09653383786976129, 1.0881246604599983, 0.4669824340138144]]"
100,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11759841806751833, 1.0658132763460475, 0.4709165330100542], [0.11437739627387372, 1.0841020457793196, 0.4676917295150121]]"
101,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.0984649638751568, 1.070047607588867, 0.4701699061666883], [0.11759841806751833, 1.0658132763460477, 0.47091653301005415]]"
102,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.09717506808690772, 1.0571328972982672, 0.4724471180389543], [0.0984649638751568, 1.070047607588867, 0.4701699061666883]]"
103,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11501862649102018, 1.0495111010611924, 0.4737910463570128], [0.09717506808690772, 1.0571328972982672, 0.4724471180389543]]"
104,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.102549633871279, 1.0274925785985303, 0.4776735059425155], [0.11501862649102018, 1.0495111010611924, 0.4737910463570128]]"
105,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11931827911851718, 1.0272808620363891, 0.47771083728468383], [0.102549633871279, 1.0274925785985303, 0.4776735059425155]]"
106,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12156341795616264, 1.0099502430192941, 0.480766693009777], [0.11931827911851718, 1.0272808620363896, 0.47771083728468383]]"
107,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.10780452954817232, 1.0042338958414874, 0.481774639248321], [0.12156341795616261, 1.0099502430192937, 0.480766693009777]]"
108,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12478815742678538, 0.9974589658529761, 0.4829692421977064], [0.10780452954817232, 1.0042338958414876, 0.481774639248321]]"
109,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1110292690187951, 0.9866614211837862, 0.48487314064828946], [0.12478815742678538, 0.9974589658529759, 0.4829692421977064]]"
110,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.12629303584640936, 0.9809450740059795, 0.4858810868868335], [0.1110292690187951, 0.9866614211837863, 0.48487314064828946]]"
111,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.11511393901491726, 0.9699358127746487, 0.48782231667958476], [0.12629303584640936, 0.9809450740059793, 0.4858810868868335]]"
112,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.12973275794840697, 0.9625257330997147, 0.48912891365547506], [0.11511393901491726, 0.9699358127746488, 0.48782231667958476]]"
113,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.128227879528783, 0.9458001246905775, 0.49207808968677036], [0.12973275794840697, 0.9625257330997148, 0.48912891365547506]]"
114,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.13790209794065122, 0.9307682487785683, 0.49472861498071924], [0.128227879528783, 0.9458001246905775, 0.49207808968677036]]"
115,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11855366111691489, 0.930979965340709, 0.49469128363855097], [0.13790209794065122, 0.9307682487785682, 0.49472861498071924]]"
116,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12313456200323689, 0.9096659426827628, 0.4984495209005784], [0.11855366111691489, 0.9309799653407091, 0.49469128363855097]]"
117,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.12162968358361298, 0.8946340667707535, 0.5011000461945274], [0.12313456200323687, 0.9096659426827628, 0.49844952090057854]]"
118,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.14140808567009902, 0.9069136273749298, 0.49893482834876635], [0.12162968358361298, 0.8946340667707535, 0.5011000461945274]]"
119,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.14183805093284876, 0.8916700349007799, 0.5016226849848835], [0.14140808567009902, 0.9069136273749298, 0.4989348283487663]]"
120,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12549937094836028, 0.8772733086751933, 0.5041612162523275], [0.14183805093284874, 0.8916700349007799, 0.5016226849848835]]"
121,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1409781204073494, 0.8700749455623997, 0.5054304818860496], [0.12549937094836028, 0.8772733086751933, 0.5041612162523275]]"
122,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12592933621111002, 0.8529259040289804, 0.5084543206016815], [0.1409781204073494, 0.8700749455624, 0.5054304818860496]]"
123,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.14183805093284885, 0.8512321715318528, 0.5087529713390277], [0.12592933621111002, 0.8529259040289803, 0.5084543206016814]]"
124,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12958404094448248, 0.8353534293712795, 0.5115528220016499], [0.14183805093284882, 0.8512321715318528, 0.5087529713390277]]"
125,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.15065233881921766, 0.837258878430548, 0.5112168399221353], [0.12958404094448248, 0.8353534293712793, 0.5115528220016499]]"
126,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.15165011168671755, 0.8188452252569515, 0.5144636637900484], [0.15065233881921766, 0.837258878430548, 0.5112168399221353]]"
127,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.1359421980618222, 0.8188452252569516, 0.5144636637900484], [0.15165011168671755, 0.8188452252569515, 0.5144636637900484]]"
128,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.13933850371044823, 0.8042121271690994, 0.5170438737942902], [0.13594219806182223, 0.8188452252569516, 0.5144636637900484]]"
129,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1541973409231871, 0.8042121271690994, 0.5170438737942902], [0.13933850371044823, 0.8042121271690994, 0.5170438737942902]]"
130,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.14273480935907426, 0.7895790290812472, 0.519624083798532], [0.1541973409231871, 0.8042121271690994, 0.5170438737942902]]"
131,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.15674457015965665, 0.7828896128125148, 0.5208036083718997], [0.14273480935907426, 0.7895790290812472, 0.519624083798532]]"
132,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1410366565347613, 0.7707650458254374, 0.5229414966611285], [0.15674457015965665, 0.7828896128125148, 0.5208036083718998]]"
133,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1423102711529961, 0.749442531468853, 0.5267012312387379], [0.1410366565347613, 0.7707650458254375, 0.5229414966611285]]"
134,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.15547095554142193, 0.7619851869727258, 0.5244896226636737], [0.1423102711529961, 0.7494425314688529, 0.526701231238738]]"
135,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.16014087580828268, 0.7519510625696272, 0.5262589095237251], [0.1554709555414219, 0.7619851869727258, 0.5244896226636737]]"
136,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.16014087580828273, 0.7272838400786764, 0.5306084063880184], [0.16014087580828268, 0.7519510625696272, 0.5262589095237251]]"
137,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.16608441069337831, 0.7130688305076203, 0.5331148961064247], [0.16014087580828273, 0.7272838400786764, 0.5306084063880184]]"
138,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.1461311150077004, 0.7306285482130427, 0.5300186441013346], [0.16608441069337831, 0.7130688305076204, 0.5331148961064247]]"
139,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1329704306192746, 0.7155773616083948, 0.5326725743914118], [0.14613111500770037, 0.7306285482130427, 0.5300186441013346]]"
140,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.13297043061927463, 0.6980176439029724, 0.5357688263965019], [0.1329704306192746, 0.7155773616083948, 0.5326725743914118]]"
141,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1474047296259352, 0.7009442635205427, 0.5352527843956536], [0.13297043061927463, 0.6980176439029724, 0.5357688263965019]]"
142,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.16056541401436106, 0.6909101391174443, 0.5370220712557051], [0.1474047296259352, 0.7009442635205427, 0.5352527843956536]]"
143,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1665089488994566, 0.6787855721303664, 0.5391599595449341], [0.16056541401436106, 0.6909101391174443, 0.5370220712557052]]"
144,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.14995195886240478, 0.6783674836135708, 0.5392336798307695], [0.1665089488994566, 0.6787855721303664, 0.539159959544934]]"
145,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.13339496882535293, 0.6821302802647327, 0.5385701972582503], [0.14995195886240478, 0.6783674836135708, 0.5392336798307695]]"
146,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.10664906184242298, 0.6792036606471626, 0.5390862392590985], [0.13339496882535293, 0.6821302802647327, 0.5385701972582502]]"
147,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.11471528775790978, 0.6950910242854019, 0.5362848683973503], [0.106649061842423, 0.6792036606471628, 0.5390862392590985]]"
