uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.5036748359556946, 0.4467099137969218, 0.2877719129804161], [-0.4989712111585243, 0.43330548759468995, 0.300645954109594]]"
2,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.49897121115852433, 0.4333054875946899, 0.300645954109594], [-0.4915827278534792, 0.4241212497923588, 0.3166820404283938]]"
3,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4915827278534792, 0.4241212497923588, 0.3166820404283938], [-0.49136093163813777, 0.44314344556236873, 0.31035795004914923]]"
4,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.49136093163813777, 0.44314344556236884, 0.3103579500491492], [-0.4808649572546637, 0.4415360629098326, 0.3291043608161975]]"
5,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.4808649572546637, 0.4415360629098326, 0.3291043608161975], [-0.47451412904065016, 0.44262642274292185, 0.3397197982385021]]"
6,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.4745141290406501, 0.44262642274292185, 0.33971979823850207], [-0.4677660074719457, 0.4431062429806248, 0.3512386771435554]]"
7,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4677660074719458, 0.4431062429806248, 0.3512386771435555], [-0.47194274958468907, 0.42515411778345374, 0.3503352356608066]]"
8,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.47194274958468907, 0.4251541177834537, 0.3503352356608066], [-0.4800333004073313, 0.4225642033458006, 0.3372353341609415]]"
9,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.48003330040733116, 0.4225642033458006, 0.3372353341609414], [-0.4787489011514725, 0.40773735312888476, 0.3446887263936231]]"
10,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4787489011514725, 0.4077373531288848, 0.3446887263936232], [-0.46932436748017975, 0.41111495965139466, 0.35982137122967506]]"
11,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.46932436748017975, 0.41111495965139466, 0.35982137122967506], [-0.462720929640296, 0.3967940735437185, 0.3763091782898495]]"
12,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.462720929640296, 0.3967940735437185, 0.3763091782898495], [-0.4545822813301726, 0.39513700519756945, 0.39099010238452586]]"
13,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.4545822813301726, 0.39513700519756945, 0.39099010238452586], [-0.4480967018979359, 0.3898441441753694, 0.4040900038843917]]"
14,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.4480967018979359, 0.3898441441753694, 0.4040900038843917], [-0.4335554521031409, 0.38953171874165976, 0.42938636540137215]]"
15,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4335554521031409, 0.38953171874165976, 0.4293863654013721], [-0.43455932157302307, 0.4050959248374547, 0.42215883353937733]]"
16,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.43455932157302307, 0.4050959248374547, 0.42215883353937733], [-0.4385285793367568, 0.4157025866544699, 0.4115433961170732]]"
17,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4385285793367568, 0.4157025866544699, 0.4115433961170732], [-0.44732815797697334, 0.4198776429473132, 0.39482972868621047]]"
18,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4473281579769733, 0.4198776429473132, 0.39482972868621047], [-0.4579926691998202, 0.42257863799476475, 0.3754057368070998]]"
19,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.4579926691998202, 0.4225786379947647, 0.3754057368070998], [-0.4584450203419695, 0.44597528334443465, 0.3663713219796073]]"
20,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.4584450203419695, 0.44597528334443465, 0.3663713219796073], [-0.4519858749645291, 0.44439534558816546, 0.37811606125534825]]"
21,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.45198587496452913, 0.44439534558816546, 0.37811606125534825], [-0.44516799247565764, 0.4400941235241945, 0.3914418231259011]]"
22,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4451679924756576, 0.4400941235241946, 0.3914418231259011], [-0.43465144949843193, 0.44563281096499735, 0.4077037698153883]]"
23,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.43465144949843193, 0.4456328109649973, 0.4077037698153883], [-0.4281658700661958, 0.44033994994279785, 0.4208036713152529]]"
24,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.4281658700661958, 0.44033994994279785, 0.4208036713152529], [-0.42420982932985934, 0.4315897497587474, 0.4307415276254964]]"
25,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.42420982932985934, 0.4315897497587475, 0.4307415276254964], [-0.41264937453418105, 0.44353650090164654, 0.4465517535736089]]"
26,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.412649374534181, 0.44353650090164654, 0.4465517535736089], [-0.4115335121176947, 0.4298032630796459, 0.45332756469422913]]"
27,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.41153351211769473, 0.4298032630796459, 0.45332756469422913], [-0.41262223690682814, 0.40460179332771845, 0.4603292361855365]]"
28,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.41262223690682814, 0.40460179332771845, 0.4603292361855365], [-0.4224704979876073, 0.4055476496665252, 0.4429379876426124]]"
29,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4224704979876073, 0.4055476496665252, 0.4429379876426124], [-0.42177726814167465, 0.3884577450946302, 0.45016551950460704]]"
30,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.42177726814167454, 0.3884577450946302, 0.4501655195046069], [-0.41417434018764204, 0.3892931713360045, 0.4630395606337847]]"
31,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.41417434018764204, 0.3892931713360045, 0.46303956063378476], [-0.398247334273539, 0.39002272106650154, 0.4903686654869508]]"
32,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.398247334273539, 0.39002272106650154, 0.4903686654869508], [-0.4008873798107325, 0.40459593871643257, 0.48065666954739683]]"
33,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.4008873798107325, 0.4045959387164326, 0.48065666954739683], [-0.3911690993260659, 0.4068544394848563, 0.49669275586619677]]"
