uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
34,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.0767490852919175, 1.2058115599291128, 0.5010387097380177], [0.08924213849441953, 1.1966792612351522, 0.5026489803936517]]"
35,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.13697225925656897, 0.9254527262114155, 0.5504735364024059], [-0.14702620658513038, 0.9201727856554082, 0.551404532378967]]"
36,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.13697225925656897, 0.9254527262114155, 0.5504735364024059], [0.14702620658513038, 0.9201727856554082, 0.551404532378967]]"
37,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.10006104475527339, 0.7132675266699238, 0.5878875119885802], [-0.09386382089817548, 0.7233196487196538, 0.5861150516578383]]"
38,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.10006104475527339, 0.7132675266699238, 0.5878875119885802], [0.09386382089817548, 0.7233196487196538, 0.5861150516578383]]"
39,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.17967333381080725, 1.2521704858224745, 0.4928643803063538], [-0.18483171903789955, 1.2637474300467206, 0.4908230526854622]]"
40,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.17967333381080725, 1.2521704858224745, 0.4928643803063538], [0.18483171903789955, 1.2637474300467206, 0.4908230526854622]]"
41,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.22053524804675978, 1.2856484006485756, 0.48696132066465225], [-0.23718905342863963, 1.2932570176545082, 0.48561971620062905]]"
42,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.22053524804675978, 1.2856484006485756, 0.48696132066465225], [0.23718905342863963, 1.2932570176545082, 0.48561971620062905]]"
43,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.20130611193572306, 1.2268084291360326, 0.49733639518643097], [-0.19804402634545804, 1.256397495270214, 0.4921190444930077]]"
44,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.20130611193572306, 1.2268084291360326, 0.49733639518643097], [0.19804402634545804, 1.256397495270214, 0.4921190444930077]]"
45,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.13405507846118078, 0.9255270659994269, 0.5504604282920392], [-0.12871955018007927, 0.8986708879536879, 0.5551958970802137]]"
46,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.13405507846118078, 0.9255270659994269, 0.5504604282920392], [0.12871955018007927, 0.8986708879536879, 0.5551958970802137]]"
47,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.19375180846353016, 1.2154800438160895, 0.4993338951661987], [-0.18396555169273474, 1.2244413038452984, 0.49775378324190483]]"
48,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.19375180846353016, 1.2154800438160895, 0.4993338951661987], [0.18396555169273474, 1.2244413038452984, 0.49775378324190483]]"
49,face_front,3,0.03,FALSE,0,face_front,3,bus,done,"[[-0.11612177507192248, 0.8944381207616959, 0.555942248139219], [-0.11286117445569376, 0.9277164283401127, 0.5500743846408295]]"
50,face_front,3,0.03,FALSE,0,face_front,3,bus,done,"[[0.11612177507192248, 0.8944381207616959, 0.555942248139219], [0.11286117445569376, 0.9277164283401127, 0.5500743846408295]]"
