uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,face_front,6,0.08,FALSE,0,face_front,6,bus,done,"[[-0.016553372464863436, 0.36063338867587885, 0.6500664248358025], [-0.015231513414817086, 0.4439326233280154, 0.6353785222942654]]"
2,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.2656289146690488, 0.803097985571271, 0.5720479783948499], [-0.27043010064659373, 0.7944597337459058, 0.5735711352578159]]"
3,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.27043010064659373, 0.7944597337459058, 0.5735711352578159], [-0.2749370483634814, 0.7856690785673597, 0.5751211649438982]]"
4,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.2749370483634814, 0.7856690785673597, 0.5751211649438982], [-0.27914477605301996, 0.7767357368098036, 0.576696354123645]]"
5,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.27914477605301996, 0.7767357368098036, 0.576696354123645], [-0.28304863269217395, 0.7676695829663999, 0.5782949616574907]]"
6,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.28304863269217395, 0.7676695829663999, 0.5782949616574907], [-0.2866443031425845, 0.758480638334505, 0.57991522052033]]"
7,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.2866443031425845, 0.758480638334505, 0.57991522052033], [-0.28992781292031927, 0.7491790599386005, 0.5815553397547029]]"
8,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.28992781292031927, 0.7491790599386005, 0.5815553397547029], [-0.29289553258907913, 0.7397751293032002, 0.5832135064504349]]"
9,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.29289553258907913, 0.7397751293032002, 0.5832135064504349], [-0.2955441817720047, 0.7302792410881392, 0.5848878877485417]]"
10,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.2955441817720047, 0.7302792410881392, 0.5848878877485417], [-0.29787083277765025, 0.7207018915988084, 0.5865766328671852]]"
11,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.29787083277765025, 0.7207018915988084, 0.5865766328671852], [-0.2998729138361148, 0.7110536671840362, 0.5882778751474397]]"
12,face_front,37,0.62,FALSE,0,face_front,37,bus,done,"[[-0.2998729138361148, 0.7110536671840362, 0.5882778751474397], [-0.30154821194175524, 0.7013452325344383, 0.5899897341166086]]"
